order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
7597,692,Christian Mercer,787,Sunglasses,Accessories,Internet Banking,10,4002.95,2023-05-31 00:38,UK,Manchester,www.amazon.com,46412,N,Insufficient funds
7598,210,Kayla Knight,634,Children's Book,Books,Internet Banking,2,353.47,2023-04-22 22:12,UK,Birmingham,www.flipkart.com,19279,N,Insufficient funds
7599,341,Laura Miller,420,Wallet,Accessories,Card,4,4864.03,2021-04-20 23:10,Australia,Brisbane,www.tatacliq.com,69876,Y,Details not found
7600,700,Michael Hernandez,300,Tablet,Electronics,Internet Banking,20,3608.23,2023-08-30 03:57,India,Chennai,www.ebay.in,54662,N,Card expired
7601,833,Breanna Watkins,589,Wallet,Accessories,UPI,4,3381.75,2022-03-22 20:23,UK,London,www.ebay.in,49549,Y,Details not found
7602,518,Regina Reese,860,Sunglasses,Accessories,Card,4,1418.74,2023-06-04 13:27,USA,New York,www.tatacliq.com,29663,Y,Details not found
7603,200,Sarah George,875,Water Bottle,Accessories,Internet Banking,6,1849.71,2022-07-02 14:37,South Africa,Durban,www.ebay.in,27173,Y,Details not found
7604,559,Jennifer Walker,564,Smartphone,Electronics,Wallet,14,3307.13,2023-03-19 21:58,UK,London,www.tatacliq.com,80381,N,Insufficient funds
7605,986,Julia Lam,264,Jacket,Clothing,UPI,20,1251.8,2022-11-28 23:29,USA,Chicago,www.tatacliq.com,85387,Y,Details not found
7606,748,William Moore,209,Thriller Story,Books,Wallet,4,4770.46,2021-04-18 16:48,South Africa,Johannesburg,www.tatacliq.com,29286,N,Insufficient funds
7607,707,Tara Ellis,470,Travel Guide,Books,Wallet,20,3338.02,2023-03-11 16:46,UK,London,www.flipkart.com,59575,Y,Details not found
7608,260,Stefanie Lee,474,Pencil,Stationery,UPI,2,1072.78,2021-12-01 07:47,Australia,Melbourne,www.tatacliq.com,88990,N,Invalid CVV
7609,786,Daniel Cooley,846,Thriller Story,Books,Internet Banking,11,2299.69,2022-03-01 12:14,South Africa,Durban,www.tatacliq.com,52826,Y,Details not found
7610,192,John Gray Jr.,468,Backpack,Accessories,Internet Banking,20,1483.48,2023-10-20 05:12,USA,Chicago,www.ebay.in,54994,N,Invalid CVV
7611,824,Victor Robbins,964,Scarf,Accessories,UPI,1,870.22,2021-01-25 15:55,South Africa,Johannesburg,www.ebay.in,15263,N,Details not found
7612,777,Heather Curry,438,Watch,Accessories,Internet Banking,7,1601.29,2023-01-14 21:41,UK,Birmingham,www.amazon.com,22323,N,Details not found
7613,425,Emily Berry,404,Sunglasses,Accessories,UPI,18,3537.8,2023-09-01 04:32,UK,Birmingham,www.flipkart.com,70184,Y,Details not found
7614,521,Anthony Walker,579,Stapler,Stationery,Card,9,367.46,2022-07-05 14:46,India,Bangalore,www.flipkart.com,80432,N,Card expired
7615,441,Chad Johnson,522,Shirt,Clothing,Wallet,10,4706.79,2022-07-19 02:09,USA,New York,www.tatacliq.com,64745,N,Card expired
7616,726,Louis Miller,652,Thriller Story,Books,Wallet,7,2345.27,2021-03-30 23:30,India,Bangalore,www.amazon.com,25524,Y,Details not found
7617,873,Rebekah Harper,404,Headphones,Electronics,Internet Banking,7,1008.78,2021-11-17 01:09,USA,Los Angeles,www.flipkart.com,89769,N,Details not found
7618,433,Michael Williams,212,Backpack,Accessories,Wallet,8,272.5,2021-09-28 17:09,India,Bangalore,www.ebay.in,56803,N,Card expired
7619,731,Adam Russell,788,Laptop,Electronics,Wallet,3,710.48,2021-06-24 13:33,UK,Birmingham,www.ebay.in,10504,Y,Details not found
7620,629,Leslie Clark,353,Sunglasses,Accessories,Card,1,2333.98,2023-02-02 23:16,UK,Manchester,www.amazon.com,24864,Y,Details not found
7621,561,Travis Duran,676,Laptop,Electronics,Wallet,5,3429.1,2022-12-07 18:04,India,Chennai,www.ebay.in,37240,N,Details not found
7622,377,Linda Stephens,326,Notebook,Stationery,Wallet,2,2599.69,2021-08-23 15:28,Australia,Sydney,www.flipkart.com,87510,N,Insufficient funds
7623,153,Amanda Cook,208,T-shirt,Clothing,Internet Banking,19,4771.71,2023-02-26 16:27,Australia,Melbourne,www.ebay.in,28587,Y,Details not found
7624,389,Patricia Moran,681,Skirt,Clothing,Card,11,3755.24,2023-09-21 05:00,South Africa,Cape Town,www.ebay.in,49966,Y,Details not found
7625,950,Ashley Williams,751,Bluetooth Speaker,Electronics,Wallet,3,1687.25,2022-09-19 21:19,South Africa,Durban,www.tatacliq.com,91551,Y,Details not found
7626,664,Cynthia Edwards,582,Tablet,Electronics,UPI,4,3404.9,2023-08-06 16:01,Australia,Sydney,www.ebay.in,99913,N,Card expired
7627,514,Joe Duffy,417,Self-Help,Books,Internet Banking,18,1201.18,2021-04-10 11:48,India,Bangalore,www.flipkart.com,63940,Y,Details not found
7628,263,Sonia Jenkins DVM,880,Smartwatch,Electronics,Card,15,2127.51,2022-02-19 08:42,Australia,Brisbane,www.ebay.in,37956,Y,Details not found
7629,405,Jessica Jenkins,842,Jeans,Clothing,Card,3,528.46,2021-07-17 07:46,India,Bangalore,www.flipkart.com,31306,N,Details not found
7630,815,Daniel French,948,Ruler,Stationery,Wallet,10,4725.47,2022-02-10 13:45,South Africa,Johannesburg,www.amazon.com,98530,Y,Details not found
7631,310,Curtis Holloway,762,Scarf,Accessories,Internet Banking,2,2897.29,2022-11-21 10:29,USA,Chicago,www.flipkart.com,37557,Y,Details not found
7632,382,Laura Edwards,797,Comics,Books,UPI,3,4427.79,2023-04-11 11:19,USA,Chicago,www.ebay.in,10724,Y,Details not found
7633,291,Matthew Fitzgerald,362,Sunglasses,Accessories,Wallet,19,509.26,2023-07-15 18:09,India,Chennai,www.tatacliq.com,57654,N,Details not found
7634,842,Jennifer Richardson,386,Science Fiction,Books,Internet Banking,17,2707.13,2023-08-28 11:43,UK,Manchester,www.amazon.com,63857,N,Insufficient funds
7635,255,John Daniels,552,Shirt,Clothing,Internet Banking,6,266.72,2023-10-23 21:55,UK,Manchester,www.flipkart.com,77097,N,Insufficient funds
7636,493,Barry Shields,210,Pen,Stationery,Wallet,1,4350.13,2023-03-24 13:56,UK,Birmingham,www.amazon.com,66816,N,Details not found
7637,798,Jeffery Murray,423,Scarf,Accessories,Wallet,15,1573.82,2021-06-25 23:32,India,Mumbai,www.ebay.in,59665,Y,Details not found
7638,550,Donna Cruz,445,T-shirt,Clothing,UPI,18,1027.43,2022-08-20 15:21,South Africa,Cape Town,www.flipkart.com,53925,Y,Details not found
7639,615,Nathan Huff,271,Thriller Story,Books,Card,3,4096.13,2021-11-01 05:52,India,Mumbai,www.ebay.in,78728,N,Insufficient funds
7640,976,Nancy Clarke,545,Water Bottle,Accessories,UPI,1,4645.84,2023-01-29 18:46,UK,Birmingham,www.amazon.com,74454,Y,Details not found
7641,947,Dr. Veronica Smith,677,Pencil,Stationery,Internet Banking,11,225.84,2023-09-28 09:58,USA,Los Angeles,www.amazon.com,65142,Y,Details not found
7642,546,Chris Holmes,286,Smartphone,Electronics,UPI,5,3690.27,2021-08-15 23:25,Australia,Sydney,www.ebay.in,68779,Y,Details not found
7643,590,Brittany Berger,821,Smartphone,Electronics,Card,4,3317.01,2021-01-04 04:21,UK,Manchester,www.ebay.in,82909,N,Invalid CVV
7644,598,Isabella Riley,818,Calculator,Accessories,UPI,10,3237.31,2021-02-16 18:55,South Africa,Cape Town,www.ebay.in,16185,Y,Details not found
7645,694,Kevin Rollins,965,Biography,Books,Wallet,7,2499.1,2022-05-19 01:36,India,Mumbai,www.ebay.in,45114,N,Invalid CVV
7646,737,Annette Jensen,895,Eraser,Stationery,Wallet,16,4433.35,2023-01-07 03:00,Australia,Brisbane,www.amazon.com,48650,N,Card expired
7647,530,Jaime Jones,715,Watch,Accessories,Wallet,8,119.0,2022-12-28 23:23,UK,Manchester,www.amazon.com,54446,Y,Details not found
7648,871,Kenneth Perez,419,Trouser,Clothing,Internet Banking,7,1636.36,2023-07-08 21:09,UK,London,www.ebay.in,34790,Y,Details not found
7649,421,Michael Taylor,635,Science Fiction,Books,Internet Banking,7,355.34,2022-02-17 16:04,South Africa,Johannesburg,www.amazon.com,29134,Y,Details not found
7650,415,Jennifer Wheeler,981,Trouser,Clothing,Internet Banking,7,21.7,2021-10-10 20:04,Australia,Brisbane,www.amazon.com,22218,Y,Details not found
7651,110,Andrea Norton,702,Biography,Books,Internet Banking,3,2445.31,2022-03-21 11:03,UK,Birmingham,www.amazon.com,57564,Y,Details not found
7652,896,Matthew Mcdaniel,381,Desk Lamp,Accessories,Wallet,11,480.01,2021-09-18 21:19,USA,Chicago,www.amazon.com,49199,Y,Details not found
7653,724,Judy Graham,615,Sweater,Clothing,Card,15,3800.78,2023-02-27 01:53,UK,Birmingham,www.ebay.in,30454,N,Details not found
7654,285,Alexandra Phillips,551,Monitor,Electronics,Internet Banking,7,2097.72,2022-07-27 00:39,UK,Birmingham,www.amazon.com,30794,N,Invalid CVV
7655,834,Katherine Fitzgerald,522,Eraser,Stationery,Internet Banking,18,3412.99,2021-07-03 08:34,South Africa,Cape Town,www.tatacliq.com,95162,Y,Details not found
7656,971,Lisa Wilson,258,Headphones,Electronics,Wallet,19,409.74,2022-11-26 06:52,South Africa,Johannesburg,www.ebay.in,28933,Y,Details not found
7657,525,Alex Scott,534,Calculator,Accessories,Wallet,7,457.1,2022-10-24 16:54,Australia,Brisbane,www.flipkart.com,97921,Y,Details not found
7658,472,Anna Finley MD,780,Wallet,Accessories,Internet Banking,6,2805.0,2022-11-23 17:16,Australia,Sydney,www.flipkart.com,33146,N,Invalid CVV
7659,382,Micheal Cunningham,635,Router,Electronics,Wallet,10,313.09,2022-09-24 11:41,India,Chennai,www.flipkart.com,70440,Y,Details not found
7660,967,Michael Smith,708,Cookbook,Books,Wallet,16,1843.94,2022-01-17 02:39,India,Chennai,www.tatacliq.com,72490,N,Invalid CVV
7661,977,Emily Richards,936,Skirt,Clothing,Card,14,3284.63,2021-02-16 08:18,UK,London,www.amazon.com,79756,Y,Details not found
7662,186,Matthew Ballard,920,Pants,Clothing,Internet Banking,9,3828.87,2021-04-13 00:47,Australia,Brisbane,www.tatacliq.com,76737,Y,Details not found
7663,553,Cheryl Sandoval,314,Headphones,Electronics,Card,12,350.28,2023-09-18 09:26,UK,Manchester,www.amazon.com,69809,N,Card expired
7664,690,David Burgess,822,Water Bottle,Accessories,UPI,8,2569.02,2022-08-22 02:44,USA,Chicago,www.tatacliq.com,30559,N,Card expired
7665,252,Brandon Dalton,355,Pen,Stationery,Wallet,8,1187.74,2022-05-24 05:45,UK,London,www.ebay.in,77527,N,Details not found
7666,137,Justin Flores,960,Glue Stick,Stationery,UPI,6,2159.06,2022-05-13 09:28,USA,Chicago,www.flipkart.com,12539,N,Invalid CVV
7667,307,Jose Payne,449,Jeans,Clothing,Wallet,20,732.63,2022-02-03 08:36,South Africa,Johannesburg,www.amazon.com,61903,N,Details not found
7668,977,Matthew Baker,203,Thriller Story,Books,Card,2,2180.01,2023-04-10 09:17,South Africa,Cape Town,www.amazon.com,28319,N,Card expired
7669,168,Sean Wiggins,391,T-shirt,Clothing,Card,12,1190.61,2023-04-19 09:18,USA,Chicago,www.amazon.com,91852,N,Card expired
7670,945,Steven Garcia,965,Self-Help,Books,UPI,4,2235.71,2022-11-25 02:56,UK,Manchester,www.flipkart.com,83831,N,Invalid CVV
7671,923,John Le,356,Smartphone,Electronics,UPI,13,1330.92,2022-05-03 08:31,USA,New York,www.ebay.in,34256,N,Card expired
7672,664,Alan Martinez,466,Jeans,Clothing,Internet Banking,1,3204.07,2022-10-26 13:38,UK,Birmingham,www.tatacliq.com,59705,Y,Details not found
7673,814,Kenneth Ryan,364,Wallet,Accessories,Card,15,1475.0,2021-01-12 06:57,UK,London,www.amazon.com,33719,N,Card expired
7674,724,Denise Hernandez,506,Highlighter,Stationery,Wallet,2,70.7,2023-03-03 22:24,USA,Chicago,www.tatacliq.com,40563,N,Card expired
7675,208,Gina Jones,852,Calculator,Accessories,Card,4,2294.59,2021-12-25 13:09,USA,Los Angeles,www.flipkart.com,15262,Y,Details not found
7676,345,Melissa Dean,886,Smartphone,Electronics,Card,13,193.88,2023-12-23 23:25,Australia,Sydney,www.flipkart.com,38132,N,Invalid CVV
7677,269,James Wagner,508,Self-Help,Books,Internet Banking,12,3016.53,2021-10-08 19:43,South Africa,Johannesburg,www.ebay.in,11540,N,Details not found
7678,988,Patrick Williams,645,Skirt,Clothing,Card,14,4040.15,2023-07-24 01:58,Australia,Brisbane,www.tatacliq.com,44557,Y,Details not found
7679,601,Nicholas Miller,333,Stapler,Stationery,Internet Banking,7,103.65,2021-11-02 20:33,South Africa,Durban,www.ebay.in,87285,N,Invalid CVV
7680,249,Russell Johnston,730,Pants,Clothing,UPI,1,1392.46,2023-01-11 20:54,Australia,Melbourne,www.tatacliq.com,20720,Y,Details not found
7681,295,Thomas Robinson,928,Desk Lamp,Accessories,Card,10,622.67,2021-11-10 19:42,UK,Manchester,www.flipkart.com,97669,N,Card expired
7682,140,Nicole Holt,219,Travel Guide,Books,Card,14,1817.8,2023-06-09 09:48,UK,Manchester,www.amazon.com,77473,N,Insufficient funds
7683,257,Susan Powell,549,Sweater,Clothing,UPI,18,2598.91,2023-08-17 19:12,USA,New York,www.tatacliq.com,78826,Y,Details not found
7684,683,Roy Mitchell,671,Smartwatch,Electronics,UPI,5,3614.45,2023-05-23 06:26,USA,New York,www.amazon.com,85736,Y,Details not found
7685,308,Shirley Ward,768,Pants,Clothing,UPI,10,2008.51,2022-04-24 14:26,India,Chennai,www.ebay.in,71682,Y,Details not found
7686,300,Larry Schaefer,392,Pen,Stationery,UPI,11,2979.13,2023-02-26 04:41,India,Mumbai,www.amazon.com,43424,Y,Details not found
7687,678,Alexander Ramirez,291,Jeans,Clothing,Internet Banking,10,3644.44,2022-12-20 10:37,Australia,Melbourne,www.tatacliq.com,21424,N,Invalid CVV
7688,362,Michael Wolf,376,Travel Guide,Books,Card,5,2498.02,2022-12-13 04:05,USA,New York,www.amazon.com,50824,Y,Details not found
7689,344,Micheal Moreno,388,Notebook,Stationery,Wallet,12,3086.72,2022-02-06 17:53,Australia,Brisbane,www.ebay.in,74628,Y,Details not found
7690,464,Gabrielle Yu,746,Highlighter,Stationery,Wallet,6,1721.41,2023-11-19 10:38,India,Bangalore,www.amazon.com,10182,N,Insufficient funds
7691,114,Tiffany Lopez,889,Travel Guide,Books,Internet Banking,10,2507.18,2022-04-24 12:42,India,Bangalore,www.ebay.in,59508,N,Details not found
7692,203,Jeremy Chavez,653,Sweater,Clothing,Internet Banking,12,486.67,2021-02-10 01:59,India,Chennai,www.tatacliq.com,91113,Y,Details not found
7693,735,Candace Gordon,538,Notebook,Stationery,Internet Banking,15,1952.53,2022-05-31 08:50,UK,Manchester,www.ebay.in,85913,Y,Details not found
7694,177,Rebecca Boyd,978,Biography,Books,Wallet,18,3017.78,2023-12-02 06:33,India,Bangalore,www.ebay.in,84706,N,Invalid CVV
7695,583,Andrea Lambert,784,Water Bottle,Accessories,Wallet,19,956.12,2022-12-15 03:06,South Africa,Johannesburg,www.ebay.in,38982,N,Invalid CVV
7696,890,Chad Mills,448,Book,Books,UPI,7,2548.39,2023-05-17 01:56,India,Mumbai,www.flipkart.com,35645,Y,Details not found
7697,425,Rebecca Johnson,316,Smartwatch,Electronics,Wallet,4,677.62,2023-04-18 21:16,South Africa,Johannesburg,www.amazon.com,89140,Y,Details not found
7698,357,Terry Turner PhD,643,Watch,Accessories,UPI,1,418.95,2022-02-10 17:42,USA,Chicago,www.flipkart.com,78498,N,Card expired
7699,856,Gene Massey,431,Router,Electronics,Wallet,12,4994.48,2021-08-30 18:59,Australia,Melbourne,www.ebay.in,99622,Y,Details not found
7700,690,Matthew Jacobson,786,Book,Books,Card,18,1563.25,2021-01-14 08:08,UK,London,www.flipkart.com,58871,N,Invalid CVV
7701,373,Allison Harvey,285,Book,Books,Wallet,15,4304.5,2021-09-27 05:14,South Africa,Johannesburg,www.flipkart.com,27096,Y,Details not found
7702,117,Kristen Wallace,237,T-shirt,Clothing,Card,17,592.41,2023-04-14 22:37,USA,Los Angeles,www.amazon.com,72676,Y,Details not found
7703,426,Kelly Clark,359,Glue Stick,Stationery,Card,5,974.02,2022-04-11 11:09,Australia,Brisbane,www.flipkart.com,33938,Y,Details not found
7704,564,Laura Jones,838,Belt,Accessories,Internet Banking,18,3271.84,2021-05-08 21:07,India,Chennai,www.tatacliq.com,31317,Y,Details not found
7705,342,Linda Chang,966,Thriller Story,Books,Wallet,13,121.24,2021-03-23 20:29,USA,Los Angeles,www.tatacliq.com,69500,Y,Details not found
7706,356,Jorge Foster,668,Desk Lamp,Accessories,UPI,11,586.79,2021-09-15 03:55,Australia,Melbourne,www.amazon.com,89092,Y,Details not found
7707,377,Kimberly Landry,924,Pencil,Stationery,Internet Banking,20,2906.3,2021-10-27 08:58,USA,Los Angeles,www.flipkart.com,14627,N,Invalid CVV
7708,949,Sherry Washington,278,T-shirt,Clothing,Card,9,4063.75,2022-12-14 07:58,South Africa,Cape Town,www.ebay.in,92792,Y,Details not found
7709,935,Patricia Baker,233,Dress,Clothing,Internet Banking,10,3940.17,2021-03-03 17:42,India,Chennai,www.amazon.com,69425,N,Card expired
7710,692,Tony Cunningham,684,Dress,Clothing,UPI,20,4905.44,2023-04-29 19:53,Australia,Melbourne,www.ebay.in,39363,Y,Details not found
7711,852,Mitchell Garza,262,Trouser,Clothing,Internet Banking,9,4583.59,2021-07-02 16:35,UK,Manchester,www.flipkart.com,56446,N,Invalid CVV
7712,841,Margaret Herrera,371,T-shirt,Clothing,Wallet,3,3335.34,2022-09-29 18:22,Australia,Brisbane,www.amazon.com,59812,Y,Details not found
7713,645,Jeffrey Perez,240,Backpack,Accessories,Internet Banking,18,3797.78,2022-11-29 16:31,Australia,Sydney,www.amazon.com,48498,Y,Details not found
7714,903,Frank Peters,773,Children's Book,Books,Wallet,19,2330.9,2023-11-16 20:01,Australia,Melbourne,www.amazon.com,15563,Y,Details not found
7715,902,Russell Roth,958,Children's Book,Books,Card,17,460.96,2021-03-27 07:17,South Africa,Cape Town,www.amazon.com,81475,Y,Details not found
7716,739,Connor Castillo,389,Children's Book,Books,Card,18,1275.41,2021-04-20 23:40,South Africa,Durban,www.ebay.in,20806,N,Details not found
7717,875,Christopher Hoffman,287,Calculator,Accessories,Card,2,4590.09,2021-06-09 19:49,Australia,Brisbane,www.tatacliq.com,35998,Y,Details not found
7718,577,Breanna Brown,996,Tablet,Electronics,Wallet,11,1683.29,2023-05-20 00:34,USA,New York,www.flipkart.com,31594,Y,Details not found
7719,296,Darryl Flores,307,Biography,Books,UPI,1,1287.73,2021-04-06 23:26,USA,New York,www.tatacliq.com,16506,N,Details not found
7720,712,Erica Becker,544,Wallet,Accessories,UPI,10,1554.95,2022-04-25 15:27,India,Chennai,www.amazon.com,82731,Y,Details not found
7721,595,Jessica Thompson,418,Skirt,Clothing,Wallet,15,673.66,2021-05-12 21:54,India,Chennai,www.ebay.in,17217,N,Details not found
7722,816,Kevin Richards,258,Jacket,Clothing,Wallet,5,3741.9,2023-11-08 16:01,India,Bangalore,www.flipkart.com,98820,N,Details not found
7723,580,Charles Collins,562,Monitor,Electronics,Card,8,706.56,2021-01-31 17:51,South Africa,Durban,www.amazon.com,90203,N,Insufficient funds
7724,735,Matthew Smith,931,Sweater,Clothing,Card,7,1810.8,2023-04-25 00:55,USA,New York,www.amazon.com,57446,N,Invalid CVV
7725,204,Barbara Wilson,809,Watch,Accessories,Card,18,1144.31,2021-08-27 23:07,UK,Manchester,www.ebay.in,22034,N,Insufficient funds
7726,140,William Jacobs,963,Sweater,Clothing,Internet Banking,1,146.82,2022-12-19 08:24,Australia,Melbourne,www.ebay.in,74542,Y,Details not found
7727,184,George Cowan,852,Eraser,Stationery,Card,7,3149.55,2021-09-06 02:50,India,Mumbai,www.amazon.com,57504,Y,Details not found
7728,558,Dawn Webster,474,Dress,Clothing,Card,17,2419.56,2022-11-04 22:40,Australia,Brisbane,www.flipkart.com,78594,N,Invalid CVV
7729,664,Mary Cunningham,201,Monitor,Electronics,Wallet,14,2490.18,2021-08-25 22:43,Australia,Melbourne,www.ebay.in,94962,Y,Details not found
7730,442,Helen Morales,513,Jeans,Clothing,Internet Banking,4,745.93,2021-02-11 10:49,South Africa,Johannesburg,www.ebay.in,98162,N,Insufficient funds
7731,289,Kristina Blackwell,381,Self-Help,Books,Card,4,2603.47,2021-11-03 23:59,UK,London,www.flipkart.com,23466,N,Card expired
7732,411,Tracy Byrd,588,Pen,Stationery,Internet Banking,10,1049.4,2021-09-26 16:06,Australia,Sydney,www.flipkart.com,74633,Y,Details not found
7733,658,Ms. Melissa Franklin MD,327,Glue Stick,Stationery,Internet Banking,2,3988.82,2021-07-07 20:34,South Africa,Durban,www.tatacliq.com,64593,N,Details not found
7734,977,Victoria Andrews,435,Thriller Story,Books,Wallet,3,3006.16,2021-08-27 19:58,USA,New York,www.flipkart.com,90081,N,Card expired
7735,807,Derek Morrow,959,Biography,Books,Card,19,3431.63,2021-10-25 09:01,Australia,Melbourne,www.flipkart.com,80303,N,Card expired
7736,322,Anthony Schultz,987,Smartphone,Electronics,Internet Banking,14,2828.7,2023-11-05 09:53,UK,Birmingham,www.amazon.com,25743,Y,Details not found
7737,123,Sydney Butler,916,Trouser,Clothing,Wallet,11,3099.24,2023-05-20 03:55,USA,Los Angeles,www.amazon.com,85421,N,Details not found
7738,686,Ariel Woods,949,Cookbook,Books,Card,19,4217.1,2023-10-28 08:03,USA,Chicago,www.amazon.com,89114,N,Card expired
7739,821,Sabrina Clark MD,954,Belt,Accessories,Wallet,5,3946.34,2023-11-19 20:59,South Africa,Durban,www.ebay.in,69402,Y,Details not found
7740,321,Kristine Oneal,477,Scarf,Accessories,Wallet,6,99.47,2023-01-18 15:09,USA,Chicago,www.tatacliq.com,42474,N,Invalid CVV
7741,256,David Velasquez,611,Water Bottle,Accessories,UPI,5,3663.45,2022-01-17 22:48,South Africa,Cape Town,www.flipkart.com,40931,Y,Details not found
7742,394,Joseph Williams,623,Bluetooth Speaker,Electronics,Card,1,2157.31,2022-06-11 20:20,UK,London,www.tatacliq.com,99201,N,Card expired
7743,254,Andrew Adams,472,Comics,Books,Internet Banking,18,3666.89,2022-02-15 12:50,South Africa,Durban,www.ebay.in,91676,Y,Details not found
7744,113,Mike Castillo,304,Pencil,Stationery,Internet Banking,14,4865.96,2021-03-17 06:04,South Africa,Johannesburg,www.tatacliq.com,74185,N,Invalid CVV
7745,234,Daniel Allison,463,Travel Guide,Books,Card,1,2932.45,2022-01-02 18:39,UK,Birmingham,www.amazon.com,73433,N,Card expired
7746,628,Sarah Hawkins,754,Laptop,Electronics,UPI,10,1867.38,2023-08-03 19:37,India,Mumbai,www.tatacliq.com,14303,N,Card expired
7747,633,Michael Morrison,909,Pencil,Stationery,Card,14,4217.6,2021-12-18 21:25,Australia,Melbourne,www.tatacliq.com,33552,Y,Details not found
7748,752,Rita Barrera,582,Pants,Clothing,UPI,20,2058.65,2022-08-12 21:44,UK,London,www.flipkart.com,44707,Y,Details not found
7749,201,Daniel Williams,927,Eraser,Stationery,UPI,13,983.19,2023-07-20 12:43,Australia,Sydney,www.amazon.com,53267,Y,Details not found
7750,390,Bradley Moore,592,Notebook,Stationery,Wallet,16,3006.91,2023-10-03 02:25,UK,London,www.flipkart.com,77410,Y,Details not found
7751,369,Christina Nelson,416,Tablet,Electronics,Internet Banking,20,837.52,2021-05-27 19:13,Australia,Sydney,www.flipkart.com,10802,N,Card expired
7752,471,Ryan Holmes,541,Pencil,Stationery,Card,16,1331.6,2021-06-15 20:44,UK,Birmingham,www.amazon.com,43716,Y,Details not found
7753,443,Robert Gutierrez,581,Sunglasses,Accessories,Wallet,4,1797.59,2021-08-12 09:46,India,Chennai,www.amazon.com,20302,N,Details not found
7754,867,Tara Smith,911,Headphones,Electronics,Internet Banking,4,4053.39,2022-07-10 06:34,USA,Los Angeles,www.amazon.com,43807,N,Insufficient funds
7755,303,Pamela Perez,505,Calculator,Accessories,Internet Banking,8,2342.23,2022-03-29 11:09,India,Bangalore,www.ebay.in,81464,N,Details not found
7756,308,Alexander Nichols,528,Calculator,Accessories,Card,12,3260.99,2023-10-13 02:21,Australia,Sydney,www.ebay.in,74727,N,Insufficient funds
7757,146,Heather Aguilar,542,Watch,Accessories,UPI,13,1936.68,2023-08-23 04:57,UK,Manchester,www.tatacliq.com,21012,N,Details not found
7758,264,Dorothy Barker,767,Science Fiction,Books,Card,8,3959.81,2021-12-15 13:36,UK,Birmingham,www.ebay.in,13614,Y,Details not found
7759,658,Michael Bean,505,Science Fiction,Books,Card,14,3494.01,2023-12-24 04:55,India,Mumbai,www.flipkart.com,50016,N,Details not found
7760,515,Joseph Williamson,436,Biography,Books,Wallet,19,2374.42,2022-12-04 20:52,India,Mumbai,www.ebay.in,34513,N,Insufficient funds
7761,240,Mark Gomez,946,Stapler,Stationery,Internet Banking,2,4036.38,2023-04-11 13:03,India,Chennai,www.tatacliq.com,33443,Y,Details not found
7762,846,Brianna Esparza,455,Laptop,Electronics,Internet Banking,6,3346.54,2021-05-01 07:14,UK,Birmingham,www.tatacliq.com,18324,Y,Details not found
7763,292,Jeremy Wright,849,Marker,Stationery,Card,9,1002.44,2021-09-15 15:43,USA,Chicago,www.tatacliq.com,74734,Y,Details not found
7764,836,Zachary Harmon,341,Marker,Stationery,Wallet,12,3489.41,2021-02-04 12:33,India,Chennai,www.tatacliq.com,55442,N,Details not found
7765,167,Kenneth Marsh,960,Notebook,Stationery,Card,3,3765.97,2021-02-12 19:22,India,Bangalore,www.amazon.com,42088,Y,Details not found
7766,607,Bethany Shepard,670,Sunglasses,Accessories,Card,14,144.75,2022-09-26 15:14,USA,Chicago,www.flipkart.com,55541,N,Details not found
7767,690,Sandra Thompson,539,Water Bottle,Accessories,Card,13,2175.87,2023-07-29 00:07,Australia,Melbourne,www.tatacliq.com,84719,N,Insufficient funds
7768,545,Rebekah Johnson,358,Belt,Accessories,Card,5,1542.48,2022-09-29 02:25,USA,New York,www.ebay.in,94495,Y,Details not found
7769,943,Jennifer Huffman,402,Backpack,Accessories,Wallet,3,1348.04,2023-09-06 14:46,UK,Birmingham,www.flipkart.com,66114,Y,Details not found
7770,507,Joshua Fleming,477,Smartphone,Electronics,UPI,20,4560.14,2022-02-10 10:15,India,Bangalore,www.flipkart.com,36544,N,Insufficient funds
7771,108,Julie Young,869,Shirt,Clothing,Card,10,4103.16,2021-06-09 20:04,India,Bangalore,www.amazon.com,74329,Y,Details not found
7772,650,Alexandria Long DVM,667,Biography,Books,Wallet,13,1220.34,2021-10-16 12:40,Australia,Sydney,www.amazon.com,28837,Y,Details not found
7773,136,Patrick Cameron,999,T-shirt,Clothing,Internet Banking,9,1304.82,2021-01-30 06:13,UK,Manchester,www.flipkart.com,48250,Y,Details not found
7774,199,Zachary Jackson,923,Ruler,Stationery,UPI,13,3885.22,2022-10-20 06:00,UK,London,www.tatacliq.com,13584,Y,Details not found
7775,705,Teresa Tucker,837,Comics,Books,Internet Banking,14,158.35,2022-08-09 10:53,Australia,Melbourne,www.amazon.com,28020,N,Invalid CVV
7776,659,Brenda Rogers,497,Cookbook,Books,UPI,16,4563.84,2022-09-09 18:46,USA,Los Angeles,www.amazon.com,87676,Y,Details not found
7777,847,Bradley Hamilton,259,Biography,Books,UPI,20,2404.98,2023-10-01 15:44,UK,London,www.ebay.in,87127,Y,Details not found
7778,521,Rhonda Davis,348,Scarf,Accessories,Card,8,2583.49,2021-12-06 06:12,South Africa,Cape Town,www.flipkart.com,15186,Y,Details not found
